id	text	HS	TR	AG
1187	np00000 vmsp000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fit np00000 vmsp000 da0000 np00000 fh aq0000	1	0	0
1188	np00000 np00000 np00000 np00000 np00000 np00000 aq0000 nc0s000 np00000 sp000 sp000 np00000 np00000 np00000 np00000 np00000 np00000 sp000 nc0s000 cc np00000 sp000 vmn0000	1	0	0
1189	np00000 np00000 np00000 np00000 nc00000 aq0000 np00000 np00000 dn0000 np00000 sp000 aq0000 nc0s000	0	0	0
1190	sp000 nc0s000 np00000 nc00000 np00000 fit np00000 vmip000 fe np00000 np00000 fe fp np00000 cc nc0s000 vmsp000 nc0s000 vsis000 nc0s000 nc0p000 aq0000 nc0p000 fp fp	1	0	0
1191	np00000 nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 vmis000 nc0s000 vsis000 sp000 aq0000 np00000 vmis000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 fh aq0000 nc0p000 aq0000 vmn0000 np00000 vmis000 np00000 sp000 sp000 nc0p000 aq0000 sp000 nc0s000 aq0000 nc0s000 sp000 np00000 np00000 fh aq0000 vm00000 vmip000 np00000	0	0	0
1192	np00000 np00000 np00000 np00000 np00000 np00000 vm00000 di0000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 nc0p000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 aq0000 np00000 np00000 np00000 np00000 vmip000 np00000 np00000 fh aq0000 np00000 np00000 np00000 np00000 fh aq0000 vm00000 di0000 nc0n000	1	0	1
1193	fat np00000 np00000 np00000 np00000 np00000 rg fp dd0000 nc0p000 pr000000 vm00000 fp np00000 sp000 np00000 np00000 np00000 np00000 np00000 np00000 nc0n000 np00000 np00000 aq0000 np00000 aq0000	0	0	0
1194	i nc0p000 np00000 np00000 np00000 aq0000 vm00000 sp000 aq0000 np00000 nc00000 aq0000 aq0000 aq0000 fi	0	0	0
1195	np00000 np00000 np00000 z0 nc0s000 np00000 z0 nc0s000 np00000 np00000 aq0000 np00000 np00000 vmip000 sp000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 vm00000 da0000 nc0s000 vmsp000 nc0s000 vmn0000 nc0p000 np00000 np00000	0	0	0
1196	np00000 np00000 np00000 np00000 np00000 nc0s000 np00000	0	0	0
1197	np00000 np00000 fg np00000 np00000 np00000 np00000 sp000 nc0s000 np00000 vmsp000 aq0000 nc0p000 aq0000 vsip000 aq0000 fh nc0s000 fh aq0000 np00000 np00000 np00000 rg np00000 vmsp000 aq0000 vmis000 aq0000 np00000 nc0s000 aq0000 vsii000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
1198	vmis000 di0000 nc0p000 np00000 np00000 np00000 np00000 np00000	0	0	0
1199	nc0p000 np00000 np00000 np00000 nc0s000 aq0000 np00000 np00000 w	0	0	0
1200	dp0000 nc0p000 aq0000 vmsp000 sp000 np00000 aq0000 nc00000 nc0s000 aq0000 np00000 np00000 aq0000	1	1	0
1201	rg np00000 np00000 vmip000 sp000 aq0000 sp000 np00000 nc0s000 nc0s000 nc0s000 nc0s000 nc0s000 aq0000 aq0000 np00000 np00000 np00000 np00000 np00000 nc0s000 nc0s000 z0 vmm0000 sp000 np00000 nc0s000 fz np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 nc0s000 pd000000 vmip000 nc0n000 aq0000 nc0p000 aq0000 aq0000 fc nc0s000 np00000 np00000 aq0000 np00000	0	0	0
1202	i np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 vmip000 sp000 nc0s000 fg aq0000 np00000 np00000 fg	1	0	1
1203	np00000 np00000 np00000 np00000 aq0000 nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 di0000 np00000 np00000 np00000 np00000 sp000 nc0s000 aq0000 aq0000 nc0n000	0	0	0
1204	rg np00000 vaip000 nc0p000 aq0000 vmn0000 vmsp000 da0000 np00000 np00000 np00000 np00000 np00000 cc np00000 np00000 np00000 nc0p000 vmn0000 nc0s000 sp000 nc0s000 np00000 vmsp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 pd000000 np00000 np00000	1	0	0
1205	dp0000 np00000 np00000 np00000 np00000 vmip000 np00000 np00000 np00000 np00000 np00000 z0 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 sp000 nc0s000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0p000 np00000 nc0s000 cc nc0s000 vaip000 fh rg vmip000 sp000 np00000 vmsp000 vmsp000 sp000 nc0s000	1	0	1
1206	i np00000 np00000 np00000 sp000 np00000 np00000 nc0s000 np00000 np00000 np00000 vmsp000 np00000 aq0000 sp000 nc0s000 np00000 fg aq0000 np00000 np00000 fg	0	0	0
1207	pp000000 vmip000 np00000 np00000 np00000 nc0n000 np00000 z0 np00000 sp000 np00000	1	0	0
1208	z0 np00000 np00000 np00000 np00000 np00000 np00000 vmip000 np00000 np00000 vmsp000 nc0p000 np00000 aq0000 pr000000 np00000 np00000 vmm0000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0p000 np00000 np00000 vmsp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
1209	np00000 np00000 vmip000 nc0s000 vmn0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fp nc0s000 fh aq0000 nc0p000 np00000 np00000	1	0	0
1210	sp000 aq0000 np00000 np00000 aq0000 np00000 vmip000 np00000 np00000 np00000 np00000 np00000 fh aq0000 np00000 np00000 np00000 vmn0000 nc0p000 pp000000 vmip000 np00000 np00000 np00000 np00000 nc0s000 nc0s000 np00000 nc0s000 np00000 fx np00000 np00000 vmsp000 vmis000 np00000 np00000 vmsp000 aq0000 nc0s000 aq0000 np00000 np00000 nc0s000 aq0000 np00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000	1	1	0
1211	np00000 vaip000 nc0s000 aq0000 nc0p000 np00000 z0 vmip000 np00000 np00000 np00000 vmii000 nc0p000 nc0s000 vmn0000 np00000 vmip000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 cc nc0s000 vmsp000 nc0p000 i word aq0000 sp000 np00000 np00000 nc00000 np00000	0	0	0
1212	np00000 np00000 np00000 vmip000 nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 vmis000 nc0p000 aq0000 vmm0000 cc sp000 np00000 np00000 np00000 pp000000 vmis000 vmn0000 vmsi000 vmn0000 i np00000 np00000 np00000 vmis000 nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 pp000000 vmis000 np00000 np00000 vm00000 di0000 nc0s000 np00000	0	0	0
1213	np00000 np00000 np00000 np00000 np00000 np00000 fh nc00000 fh aq0000 np00000 np00000	0	0	0
1214	np00000 np00000 np00000 fe vmip000 np00000 np00000 np00000 nc0s000 np00000 np00000 nc0s000 nc0s000 aq0000 z0 np00000 vmip000 w nc0n000 np00000 np00000 np00000 fg np00000 np00000 np00000 np00000	0	0	0
1215	pd000000 vmip000 da0000 dn0000 nc00000 sp000 nc0s000 nc0s000 cc sp000 aq0000 nc0s000	0	0	0
1216	np00000 np00000 np00000 np00000 np00000 z0 aq0000 cc nc0s000	0	0	0
1217	np00000 np00000 np00000 fg np00000 np00000 vmip000 np00000 aq0000 np00000 np00000 np00000 nc00000 aq0000 np00000 np00000	0	0	0
1218	np00000 np00000 fh aq0000 nc0p000 nc0s000 np00000 vmsp000 nc0s000 np00000 vmsp000 aq0000 nc0p000 aq0000 cc nc0s000 vmn0000 np00000 np00000 nc00000 rg np00000 np00000 sp000 nc0s000 np00000 np00000 np00000 aq0000 np00000 nc0s000 np00000 fx np00000 np00000 np00000 vmn0000 np00000 np00000	0	0	0
1219	vmip000	0	0	0
1220	np00000 np00000 np00000 aq0000 sp000 i nc0s000 aq0000 np00000 np00000 np00000 z0 vmis000 np00000 np00000 nc0s000 aq0000 word nc0p000 nc0s000 vmis000 nc0s000 np00000 np00000 rg np00000 np00000 nc0s000 np00000 np00000 np00000 nc0s000 vmn0000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 cc pi000000 aq0000 vmn0000 vmm0000 np00000 np00000 aq0000 vm00000 np00000 np00000 np00000	0	0	0
1221	vmis000 np00000 np00000 np00000 np00000	1	0	1
1222	np00000 vmis000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	1	0
1223	vmip000 nc0p000 np00000 np00000 np00000 np00000 np00000 fh nc00000 fh aq0000 np00000 np00000 np00000 np00000 va00000 vmn0000 sp000 nc0s000 np00000 np00000 np00000 np00000 np00000 vmis000 aq0000 np00000 np00000 np00000 np00000 fat	1	0	1
1224	np00000 np00000 vmip000 np00000 vmsp000 nc00000 nc0n000 np00000 np00000 fh nc00000 fh aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fx nc0s000 vmip000 sp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vaip000 np00000 np00000	1	0	1
1225	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1226	np00000 np00000 np00000 np00000 np00000 np00000 aq0000 fh nc0s000 fh aq0000 nc0s000 np00000 fp np00000 np00000 np00000 aq0000 np00000 np00000 np00000 np00000 vmn0000 np00000 np00000 np00000 np00000 aq0000 aq0000 vmn0000 vmm0000 aq0000 aq0000 nc0s000 aq0000 np00000 np00000 np00000 np00000 np00000 fp	1	0	0
1227	nc0n000 fh aq0000 np00000 np00000 cc nc0s000 np00000 np00000 np00000 nc00000 np00000 np00000	0	0	0
1228	np00000 np00000 np00000 np00000 np00000 nc00000 aq0000 np00000 np00000 np00000 vmn0000 nc0s000 aq0000 np00000 np00000 np00000 np00000 fh rg np00000 vm00000 di0000 aq0000 np00000	0	0	0
1229	np00000 np00000 vmip000 np00000 aq0000 nc0p000 cc nc0s000 np00000 np00000 pd000000 vmis000 vmsp000 nc0s000 word np00000 np00000	1	0	0
1230	np00000 np00000 np00000 np00000 np00000 nc0p000 np00000 np00000 vmsp000 np00000 np00000 np00000 aq0000 cc np00000 cc nc0s000 cc nc0s000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fp	1	0	1
1231	np00000 np00000 np00000 aq0000 aq0000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 sp000 w vmis000 w vmip000 z0 np00000 aq0000 np00000 vmip000 nc0s000 sp000 nc0n000 np00000 sp000 nc0s000 nc0s000 np00000 np00000 z0 np00000 nc0s000 np00000 np00000 np00000 np00000	1	0	0
1232	np00000 nc0n000 sp000 np00000 dn0000 nc0s000 fh aq0000 nc0p000 np00000 np00000 np00000 np00000 np00000 nc0n000 sp000 dn0000 nc0s000 np00000 np00000 rg np00000 nc0s000 np00000 np00000 nc0s000 aq0000 nc0p000 np00000 np00000 np00000 np00000 dn0000 np00000 np00000 np00000 np00000 z0 nc0p000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1233	dd0000 nc0s000 vmip000 pt000000 vmn0000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	0
1234	nc0s000 aq0000 np00000 vmis000 fit np00000 np00000 vmn0000 nc0s000 aq0000 vm00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fc cc rg vmis000 nc0s000 rg np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1235	np00000 vmis000 np00000 np00000 z0 vmsp000 nc00000 aq0000 np00000 pp000000 vmip000 rg np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fh aq0000 vmn0000 nc0s000 np00000 vmn0000 np00000 np00000 np00000 np00000	0	0	0
1236	np00000 pp000000 aq0000 np00000 np00000 np00000 aq0000 z0 np00000 np00000 np00000 z0 np00000 np00000 np00000	0	0	0
1237	np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 z0 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	0
1238	np00000 np00000 np00000 w np00000 nc0p000 np00000 z0 np00000 np00000 np00000 np00000 sp000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0s000 vm00000 di0000 nc0s000 di0000 nc0s000 vm00000 vmsp000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1239	np00000 nc0p000 np00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1240	np00000 np00000 np00000 z0 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 z0 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
1241	np00000 vmn0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 z0 nc0s000 cc aq0000 np00000 nc0s000 aq0000 vmip000 da0000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 aq0000 nc0p000 nc0s000 nc0s000 nc0s000 nc0s000 vmip000 nc0s000	1	0	1
1242	vmm0000 word nc0p000 sp000 nc00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1243	vmip000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 fc np00000 np00000 nc0s000 np00000 fh aq0000 nc0s000 nc0s000 word nc00000 np00000 np00000 vmsp000 nc00000 aq0000 vmsp000 nc0s000	0	0	0
1244	np00000 np00000 np00000 np00000 np00000 vaip000 np00000 np00000 np00000 np00000 np00000 nc00000 np00000	1	0	0
1245	vmm0000 vmm0000 word nc0p000 nc0s000 vm00000 aq0000 fh np00000 fh np00000 aq0000 fh aq0000 vmsp000 aq0000 np00000 np00000 nc0s000 np00000 np00000 np00000 nc0p000 vmsp000 np00000 np00000	0	0	0
1246	np00000 np00000 aq0000 np00000 nc0s000 aq0000 nc00000 np00000 vaip000 nc0s000 aq0000 np00000 vmsp000 np00000 np00000 fh nc00000 fh aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1247	np00000 np00000 nc0p000 vmn0000 np00000 np00000 np00000	0	0	0
1248	vaic000 nc0p000 vmip000 np00000 np00000	0	0	0
1249	nc0p000 aq0000 np00000 np00000 np00000 np00000 vmsp000 da0000 nc0s000 np00000 np00000 pd000000 nc0s000 np00000 np00000 sp000 np00000 np00000 np00000	1	0	1
1250	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 aq0000 np00000 np00000 np00000 np00000 fh nc00000 fh aq0000 np00000 fg aq0000 np00000 np00000 fg	0	0	0
1251	i np00000 nc0s000 aq0000 vmip000 np00000 np00000 np00000 nc0s000 vmis000 nc0s000 rg vmis000 nc0p000 pr000000 vmis000 np00000 np00000 np00000 np00000 vmis000 np00000 np00000 vmis000 np00000 np00000 np00000 vmis000 np00000 np00000 np00000 np00000 rg vmip000 aq0000 va00000 vm00000 di0000 z0 cc vmis000 vm00000 vmn0000 nc0s000 nc0p000 aq0000 vmn0000 nc0s000 aq0000	0	0	0
1252	nc0p000 np00000 np00000 z0 np00000 sp000 vmn0000 aq0000 np00000 np00000 np00000 cc np00000 np00000 np00000 fh aq0000 np00000 np00000 np00000 np00000 np00000 vaip000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
1253	z0 nc0p000 nc0s000 vmip000 aq0000 np00000 vmip000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 vmn0000 nc0s000 aq0000 nc0s000 aq0000 fh nc0s000 fh aq0000 sp000 nc0p000 cc nc0s000 aq0000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 vaip000 z0 np00000 np00000 nc0p000 cc w np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	0
1254	np00000 vm00000 di0000 np00000 np00000 np00000 vmis000 nc0s000 aq0000 np00000 np00000 np00000 fh aq0000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
1255	np00000 np00000 np00000	1	0	1
1256	np00000 np00000 np00000 np00000 fh nc00000 fh aq0000 np00000 fh aq0000 np00000 nc0p000 aq0000 va00000 vmm0000 nc0s000 aq0000 np00000 vmip000 nc0s000 aq0000 sp000 np00000	1	0	1
1257	np00000 np00000 np00000 np00000 np00000 nc00000 aq0000 vmn0000 nc0s000	0	0	0
1258	np00000 np00000 vmn0000 np00000 vmif000 np00000 nc0p000 vmn0000 nc0s000 np00000 np00000 np00000 np00000 np00000 pp000000 nc0n000 aq0000 np00000 vmis000 nc0p000 vm00000 di0000 da0000 np00000 np00000 np00000 z0 zm nc0s000 word np00000 np00000 nc00000 nc0s000 cc np00000 np00000	0	0	0
1259	nc0n000 np00000 np00000 np00000 np00000 z0 np00000 vmsp000 vmn0000 nc00000 np00000 np00000 np00000 np00000 np00000	1	0	0
1260	np00000 np00000 np00000 np00000 sp000 vmn0000 nc0n000 nc00000 nc0p000 np00000 np00000	0	0	0
1261	np00000 np00000 np00000 sp000 aq0000 aq0000 fs cc np00000 np00000 sp000 np00000 np00000 cc sp000 np00000 fs np00000 vmip000 np00000 fh aq0000 nc0s000 np00000 aq0000 np00000 np00000 np00000 np00000 np00000 sp000 np00000 vmsp000 pn000000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	0
1262	np00000 vaip000 vmif000 aq0000 np00000 np00000 z0 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vaip000 vmp0000 nc0s000 np00000 fat i nc0p000 aq0000 nc0n000 aq0000 aq0000 nc0s000 cc nc0s000 vmp0000 pd000000 np00000 np00000 vmsp000 fat np00000 np00000 np00000 np00000 np00000 vmis000 np00000 np00000 nc0s000 np00000 np00000 nc0s000 fat	0	0	0
1263	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fit np00000 vmis000 nc0p000 z0 nc0s000 nc0p000 aq0000 fh np00000 fh np00000 nc0p000 fp	1	0	1
1264	vmip000	0	0	0
1265	pd000000 vmip000 sp000 nc0s000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 cc nc0s000 dp0000 np00000 np00000 aq0000 cc nc0s000 aq0000 np00000 np00000 np00000 np00000 vm00000 sp000 np00000 np00000 aq0000 np00000 np00000 vmn0000 nc0p000 aq0000 np00000 fg np00000 np00000 np00000 np00000 np00000 np00000 nc0p000 vmn0000 nc0s000 i np00000 np00000 np00000 np00000	1	0	0
1266	cc fx nc0s000 nc0s000 aq0000 vmsi000 nc0s000 np00000 z0 np00000 np00000 nc0s000 np00000 fx pd000000 vmip000 nc0s000 np00000 np00000 np00000 nc0s000 np00000 nc0s000 np00000 np00000 z0 vmis000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fx np00000 np00000	0	0	0
1267	rg vmip000 rg sp000 np00000 np00000 np00000 np00000 nc0s000 aq0000 np00000 np00000 vmsp000 rg da0000 np00000 np00000 np00000 np00000	0	0	0
1268	np00000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 vaip000 nc0p000 sp000 np00000 np00000 nc0s000 aq0000 vmip000 da0000 nc0p000 np00000 sp000 np00000 np00000 np00000 np00000 np00000	0	0	0
1269	np00000 np00000 fg np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vaip000 i np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1270	np00000 np00000 vmsp000 nc0p000 sp000 nc0s000 vmn0000 nc0s000 aq0000 nc0p000 aq0000 np00000 np00000 np00000 fg np00000	1	0	1
1271	pd000000 vmip000 da0000 vmip000 np00000 np00000 nc0s000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 sp000 np00000 np00000 np00000 fd	0	0	0
1272	np00000 vmsp000 np00000 nc0s000 fat nc0s000 np00000 vmsp000 nc0s000 vmif000 sp000 np00000 f0 np00000 np00000 nc0s000 np00000	0	0	0
1273	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fat	0	0	0
1274	np00000 np00000 nc0s000 aq0000 nc0s000 aq0000 aq0000 nc0s000 np00000 np00000 np00000 np00000 vmis000 aq0000 np00000 dn0000 vmp0000 np00000	0	0	0
1275	np00000 np00000 vmip000 nc0s000 aq0000 np00000 np00000 vmn0000 nc00000 aq0000 vmis000 vmn0000 sp000 vmn0000 nc00000 cc nc0s000 fh nc0s000 aq0000 np00000 np00000 np00000 np00000 sp000 nc0s000 cc nc0s000 vmsp000 np00000 vmn0000 np00000 np00000 np00000 np00000 np00000	0	0	0
1276	np00000 vmsp000 nc0s000 np00000 np00000 np00000 np00000 nc0p000 nc0s000 vmip000 np00000 np00000 np00000 vmii000 aq0000 nc0s000	1	0	0
1277	nc0s000 cc np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc00000 i nc0s000 nc0s000 nc0s000 np00000	0	0	0
1278	np00000 np00000 np00000 np00000 vmip000 np00000 np00000 np00000 np00000 rg np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	1
1279	vmsp000 nc0s000 np00000 np00000 vmsp000 nc0s000	0	0	0
1280	vmm0000 aq0000 vm00000 np00000 np00000 np00000 vmn0000 nc0s000 cc fx np00000 vmsp000 da0000 np00000 aq0000 rg vmip000 da0000 nc0s000 aq0000 vmsp000 nc0n000 np00000 vmn0000 np00000 np00000 fh aq0000 vm00000 sp000 np00000 np00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000	1	0	0
1281	np00000 np00000 nc00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1282	np00000 nc0s000 nc0s000 aq0000 np00000 np00000 pd000000 np00000 np00000 np00000 np00000 vmip000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fh aq0000 np00000 vmis000 nc0p000 np00000 np00000 np00000 np00000 fh aq0000 np00000 aq0000 nc0p000 aq0000 sp000 z0 aq0000 nc0p000 nc0s000 np00000 np00000 fh nc00000 np00000 nc0s000 np00000 np00000 np00000 nc0s000 nc0s000 np00000 np00000	0	0	0
1283	i nc0s000 np00000 np00000 np00000 np00000	0	0	0
1284	nc0n000 nc0s000 np00000 np00000 np00000 np00000 nc0s000 aq0000 np00000 np00000 np00000 np00000 np00000 aq0000 vmsp000 da0000 nc0s000 aq0000 fg np00000 np00000	0	0	0
1285	np00000 np00000 nc00000 vsis000 np00000 np00000 np00000 sp000 np00000 np00000 np00000 np00000 np00000 nc0s000 nc00000 aq0000 vmip000 vaip000 fh np00000 vmip000 np00000 nc0n000 np00000 vsis000 np00000 np00000 np00000 np00000 nc0s000 nc0s000 np00000 z0 vmn0000 np00000 np00000 np00000	0	0	0
1286	i np00000 np00000 vmsp000 nc0s000 vsis000 nc0s000 np00000 z0 nc00000 vsis000 vmn0000 np00000 np00000 np00000	1	1	1
1287	np00000 np00000 np00000 np00000 sp000 nc0s000 nc0s000 vmn0000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 fh nc00000 fh aq0000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 cc vmn0000 np00000 np00000 np00000 np00000	1	0	1
1288	fz np00000 nc0s000 nc0s000 nc0s000 z0 np00000 np00000 aq0000 nc0p000 sp000 np00000 nc0s000 np00000 np00000 sp000 nc0p000 vmn0000 np00000 fp	1	0	1
1289	pd000000 vmip000 nc0n000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0s000 np00000 np00000 vmis000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1290	i np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000	0	0	0
1291	i np00000 np00000 np00000 vmsp000 np00000 np00000 np00000 np00000 np00000 np00000 nc0s000 nc0s000 nc0s000 fg aq0000 np00000 np00000 fg	0	0	0
1292	np00000 np00000 np00000 np00000 np00000 nc0s000 cc z0 np00000 np00000 np00000 np00000 vmn0000 np00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc00000 aq0000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0s000	0	0	0
1293	np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 np00000 vmsp000 nc0p000 np00000 np00000 np00000	0	0	0
1294	nc0p000 aq0000 np00000 np00000 np00000 np00000 vmsp000 nc0p000 nc0s000 np00000 np00000 np00000	0	0	0
1295	np00000 np00000 np00000 np00000 z0 np00000 np00000 np00000 sp000 IllegalÂ np00000	0	0	0
1296	np00000 np00000 np00000 np00000 fh aq0000 np00000 np00000 np00000 vmm0000 np00000 np00000 np00000 np00000 vmis000 word aq0000 np00000 np00000 np00000 aq0000 rg nc0p000 rg aq0000 pr000000 np00000 cc np00000 cc aq0000 np00000 np00000 np00000 rg np00000 np00000 np00000 np00000 np00000 vmsp000 nc00000 vmis000 np00000 np00000 np00000 np00000 np00000 nc0s000 np00000 np00000 np00000 np00000 np00000 cc	1	0	1
1297	vmip000 nc0s000 sp000 np00000 fp	1	0	1
1298	np00000 fh aq0000 vmis000 aq0000 z0 np00000 np00000 np00000 np00000	1	0	0
